sex,destcode,origincode,Y1960,Y1970,Y1980,Y1990,Y2000
Male,HKG,RWA,30,0,0,10,1
Male,HKG,SHN,0,0,0,0,0
Male,HKG,SPM,0,0,0,0,0
Male,HKG,WSM,16,1,0,4,6
Male,HKG,SMR,0,0,0,0,0
Male,HKG,STP,1,0,0,0,0
Male,HKG,SAU,71,6,1,19,21
Male,HKG,SEN,14,0,0,4,0
Male,HKG,SRB,NA,NA,NA,NA,NA
Male,HKG,SCG,35,31,0,24,11
Male,HKG,SYC,0,0,0,0,0
Male,HKG,SLE,3,0,0,1,0
Male,HKG,SGP,15805,1246,6749,3751,82
Male,HKG,SVK,25,22,0,17,8
Male,HKG,SVN,3,3,0,2,0
Male,HKG,SLB,0,0,0,0,0
Male,HKG,SOM,9,0,0,3,0
Male,HKG,ZAF,42,0,0,14,2
Male,HKG,ESP,10,9,0,7,5
Male,HKG,LKA,693,55,142,197,2
Male,HKG,KNA,0,0,0,0,0
Male,HKG,LCA,0,0,0,0,0
Male,HKG,VCT,0,0,0,0,0
Male,HKG,SDN,17,0,0,5,0
Male,HKG,SUR,0,0,0,0,0
Male,HKG,SWZ,6,0,0,2,0
Male,HKG,SWE,38,34,1,26,20
Male,HKG,CHE,58,52,1,40,30
Male,HKG,SYR,238,19,4,63,69
Male,HKG,TWN,51,4,32,13,58
Male,HKG,TJK,502,40,9,132,146
Male,HKG,TZA,24,0,0,8,0
Male,HKG,THA,67,7,6307,19,76
Male,HKG,TLS,0,0,70,0,0
Male,HKG,TGO,22,0,0,7,0
Male,HKG,TKL,0,0,0,0,0
Male,HKG,TON,6,0,0,1,2
Male,HKG,TTO,0,0,0,0,0
Male,HKG,TUN,52,0,0,16,2
Male,HKG,TUR,0,0,0,0,0
Male,HKG,TKM,472,37,8,124,137
Male,HKG,TCA,0,0,0,0,0
Male,HKG,TUV,0,0,0,0,0
Male,HKG,UGA,35,0,0,11,1
Male,HKG,UKR,430,383,6,295,138
Male,HKG,ARE,27,2,0,7,8
Male,HKG,GBR,14439,12847,13827,11293,5607
Male,HKG,USA,15481,8319,4034,2152,5179
Male,HKG,URY,0,0,0,0,0
Male,HKG,UZB,1852,146,32,488,539
Male,HKG,VUT,0,0,0,0,0
Male,HKG,VEN,0,0,0,0,0
Male,HKG,VNM,86,9,7102,24,98
Male,HKG,VIR,0,0,0,0,0
Male,HKG,VGB,0,0,0,0,0
Male,HKG,WLF,0,0,0,0,0
Male,HKG,PSE,21,2,0,5,6
Male,HKG,YEM,97,8,2,26,28
Male,HKG,ZMB,14,0,0,4,0
Male,HKG,ZWE,30,0,0,10,1
Male,ISL,AFG,0,1,0,0,0
Male,ISL,DZA,19,30,13,0,0
Male,ISL,AUS,25,93,17,1,2
Male,ISL,AUT,34,4,2,23,21
Male,ISL,AZE,0,0,0,0,0
Male,ISL,BLR,1,0,0,0,0
Male,ISL,BLZ,0,0,0,0,0
Male,ISL,BEN,0,0,0,0,0
Male,ISL,ALB,7,7,3,0,0
Male,ISL,ASM,0,0,0,0,0
Male,ISL,AND,0,0,0,0,0
Male,ISL,AGO,12,3,1,0,0
Male,ISL,AIA,0,0,0,0,0
Male,ISL,ATG,0,0,0,0,0
Male,ISL,ARG,9,2,0,0,0
Male,ISL,ARM,2,1,0,0,0
Male,ISL,ABW,0,0,0,0,0
Male,ISL,BHS,0,0,0,0,0
Male,ISL,BHR,0,0,0,0,0
Male,ISL,BGD,0,8,3,0,0
Male,ISL,BRB,0,0,0,0,0
Male,ISL,BEL,36,9,4,5,1
Male,ISL,BMU,0,0,0,0,0
Male,ISL,BTN,0,0,0,0,0
Male,ISL,BOL,4,0,0,0,0
Male,ISL,BIH,9,17,3,1,0
Male,ISL,BWA,0,0,0,0,0
Male,ISL,BRA,10,2,0,0,0
Male,ISL,BRN,0,0,0,0,0
Male,ISL,BGR,34,1,0,0,0
Male,ISL,BFA,0,0,0,0,0
Male,ISL,BDI,0,0,0,0,0
Male,ISL,KHM,0,3,1,0,0
Male,ISL,CMR,2,0,0,0,0
Male,ISL,CAN,91,67,67,60,42
Male,ISL,CPV,18,0,0,0,0
Male,ISL,CYM,0,0,0,0,0
Male,ISL,CAF,0,0,0,0,0
Male,ISL,TCD,0,0,0,0,0
Male,ISL,CHI,NA,NA,NA,NA,NA
Male,ISL,CHL,32,2,0,0,0
Male,ISL,CHN,83,7,3,0,0
Male,ISL,COL,27,2,0,0,0
Male,ISL,COM,0,0,0,0,0
Male,ISL,COD,2,0,0,0,0
Male,ISL,COG,0,0,0,0,0
Male,ISL,COK,0,0,0,0,0
Male,ISL,CRI,4,0,0,0,0
Male,ISL,CIV,0,0,0,0,0
Male,ISL,HRV,7,4,0,0,0
Male,ISL,CUB,8,1,0,0,0
Male,ISL,CYP,2,6,2,1,0
Male,ISL,CZE,27,39,18,7,4
Male,ISL,DNK,1042,980,756,971,876
Male,ISL,DJI,0,0,0,0,0
Male,ISL,DMA,0,0,0,0,0
Male,ISL,DOM,0,0,0,0,0
Male,ISL,ECU,7,2,0,0,0
Male,ISL,EGY,11,1,0,0,0
Male,ISL,SLV,0,0,0,0,0
Male,ISL,GNQ,0,0,0,0,0
Male,ISL,ERI,0,0,0,0,0
Male,ISL,EST,14,3,1,0,0
Male,ISL,ETH,16,0,0,0,0
Male,ISL,FRO,126,91,0,0,0
Male,ISL,FLK,0,0,0,0,0
Male,ISL,FJI,0,0,0,0,0
Male,ISL,FIN,37,72,21,34,13
Male,ISL,FRA,126,60,43,15,2
Male,ISL,GUF,0,0,0,0,0
Male,ISL,PYF,0,2,0,0,0
Male,ISL,GAB,0,0,0,0,0
Male,ISL,GMB,3,0,0,0,0
Male,ISL,GEO,12,6,2,0,0
Male,ISL,DEU,353,336,242,330,181
Male,ISL,GHA,11,0,0,0,0
Male,ISL,GIB,0,0,0,0,0
Male,ISL,GRC,7,4,1,0,0
Male,ISL,GRL,19,0,0,0,0
Male,ISL,GRD,0,0,0,0,0
Male,ISL,GLP,0,3,1,0,0
Male,ISL,GUM,0,0,0,0,0
Male,ISL,GTM,16,0,0,0,0
Male,ISL,GIN,5,0,0,0,0
Male,ISL,GNB,0,0,0,0,0
Male,ISL,GUY,6,0,0,0,0
Male,ISL,HTI,0,0,0,0,0
Male,ISL,HND,11,0,0,0,0
Male,ISL,HKG,4,8,3,0,0
Male,ISL,HUN,26,8,3,16,20
Male,ISL,ISL,0,0,0,0,0
Male,ISL,IND,65,43,18,0,1
Male,ISL,IDN,32,12,6,0,0
Male,ISL,IRN,14,9,3,0,0
Male,ISL,IRQ,10,5,2,0,0
Male,ISL,IRL,29,33,14,8,3
Male,ISL,IMY,NA,NA,NA,NA,NA
Male,ISL,ISR,12,2,0,0,0
Male,ISL,ITA,61,52,19,8,5
Male,ISL,JAM,5,5,2,0,0
Male,ISL,JPN,15,3,2,0,0
Male,ISL,JOR,6,0,0,0,0
Male,ISL,KAZ,3,2,0,0,0
Male,ISL,KEN,10,3,1,0,0
Male,ISL,KIR,0,0,0,0,0
Male,ISL,PRK,0,0,0,0,0
Male,ISL,KOR,12,2,0,0,0
Male,ISL,KSV,NA,NA,NA,NA,NA
Male,ISL,KWT,0,0,0,0,0
Male,ISL,KGZ,0,0,0,0,0
Male,ISL,LAO,0,2,0,0,0
Male,ISL,LVA,21,3,1,0,0
Male,ISL,LBN,13,4,2,0,0
Male,ISL,LSO,0,0,0,0,0
Male,ISL,LBR,0,0,0,0,0
Male,ISL,LBY,0,0,0,0,0
Male,ISL,LIE,0,0,0,0,0
Male,ISL,LTU,37,6,2,0,0
Male,ISL,LUX,38,0,0,0,0
Male,ISL,MAC,0,0,0,0,0
Male,ISL,MKD,0,2,0,0,0
Male,ISL,MDG,0,0,0,0,0
Male,ISL,MWI,0,0,0,0,0
Male,ISL,MYS,7,4,2,0,0
Male,ISL,MDV,0,0,0,0,0
Male,ISL,MLI,0,0,0,0,0
Male,ISL,MLT,0,2,0,0,0
Male,ISL,MHL,0,0,0,0,0
Male,ISL,MTQ,0,2,0,0,0
Male,ISL,MRT,0,0,0,0,0
Male,ISL,MUS,3,0,0,0,0
Male,ISL,MYT,0,0,0,0,0
Male,ISL,MEX,11,0,0,0,0
Male,ISL,FSM,0,0,0,0,0
Male,ISL,MDA,3,0,0,0,0
Male,ISL,MCO,0,0,0,0,0
Male,ISL,MNG,6,0,0,0,0
Male,ISL,MNE,NA,NA,NA,NA,NA
Male,ISL,MSR,0,0,0,0,0
Male,ISL,MAR,60,16,7,0,0
Male,ISL,MOZ,3,2,0,0,0
Male,ISL,MMR,0,1,0,0,0
Male,ISL,NAM,10,0,0,0,0
Male,ISL,NRU,0,0,0,0,0
Male,ISL,NPL,11,0,0,0,0
Male,ISL,NLD,65,50,2,24,14
Male,ISL,ANT,0,2,0,0,0
Male,ISL,NCL,0,4,0,0,0
Male,ISL,NZL,11,41,8,0,1
Male,ISL,NIC,0,0,0,0,0
Male,ISL,NER,0,0,0,0,0
Male,ISL,NGA,22,2,0,0,0
Male,ISL,NIU,0,0,0,0,0
Male,ISL,NFK,0,0,0,0,0
Male,ISL,MNP,0,0,0,0,0
Male,ISL,NOR,369,294,215,201,65
Male,ISL,OMN,0,0,0,0,0
Male,ISL,PAK,8,26,10,0,0
Male,ISL,PLW,0,0,0,0,0
Male,ISL,PAN,0,0,0,0,0
Male,ISL,PNG,0,0,0,0,0
Male,ISL,PRY,0,0,0,0,0
Male,ISL,PER,16,0,0,0,0
Male,ISL,PHL,169,38,1,0,0
Male,ISL,POL,665,116,66,7,16
Male,ISL,PRT,63,30,11,6,3
Male,ISL,PRI,0,0,0,0,0
Male,ISL,QAT,0,0,0,0,0
Male,ISL,zzz,NA,NA,NA,NA,NA
Male,ISL,REU,0,1,0,0,0
Male,ISL,ROM,46,24,10,4,2
Male,ISL,RUS,162,42,18,7,4
Male,ISL,RWA,0,0,0,0,0
Male,ISL,SHN,0,0,0,0,0
Male,ISL,SPM,0,0,0,0,0
Male,ISL,WSM,0,0,0,0,0
Male,ISL,SMR,0,0,0,0,0
Male,ISL,STP,0,0,0,0,0
Male,ISL,SAU,0,0,0,0,0
Male,ISL,SEN,4,1,0,0,0
Male,ISL,SRB,NA,NA,NA,NA,NA
Male,ISL,SCG,350,27,4,2,1
Male,ISL,SYC,0,0,0,0,0
Male,ISL,SLE,7,0,0,0,0
Male,ISL,SGP,4,3,1,0,0
Male,ISL,SVK,10,11,5,3,1
Male,ISL,SVN,0,2,0,0,0
Male,ISL,SLB,0,0,0,0,0
Male,ISL,SOM,0,0,0,0,0
Male,ISL,ZAF,23,2,1,0,0
Male,ISL,ESP,94,52,12,13,10
Male,ISL,LKA,34,4,2,0,0
Male,ISL,KNA,0,0,0,0,0
Male,ISL,LCA,0,0,0,0,0
Male,ISL,VCT,0,0,0,0,0
Male,ISL,SDN,0,0,0,0,0
Male,ISL,SUR,0,4,1,0,0
Male,ISL,SWZ,0,0,0,0,0
Male,ISL,SWE,737,449,241,102,52
Male,ISL,CHE,39,6,3,7,0
Male,ISL,SYR,11,2,0,0,0
Male,ISL,TWN,0,0,0,0,0
Male,ISL,TJK,0,0,0,0,0
Male,ISL,TZA,5,0,0,0,0
Male,ISL,THA,131,0,0,0,0
Male,ISL,TLS,0,0,0,0,0
Male,ISL,TGO,0,0,0,0,0
Male,ISL,TKL,0,0,0,0,0
Male,ISL,TON,0,0,0,0,0
Male,ISL,TTO,0,0,0,0,0
Male,ISL,TUN,10,8,3,0,0
Male,ISL,TUR,22,28,10,0,0
Male,ISL,TKM,0,0,0,0,0
Male,ISL,TCA,0,0,0,0,0
Male,ISL,TUV,0,0,0,0,0
Male,ISL,UGA,0,0,0,0,0
Male,ISL,UKR,15,2,0,0,0
Male,ISL,ARE,0,0,0,0,0
Male,ISL,GBR,407,317,223,112,68
Male,ISL,USA,729,527,401,245,158
Male,ISL,URY,4,0,0,0,0
Male,ISL,UZB,0,0,0,0,0
Male,ISL,VUT,0,0,0,0,0
Male,ISL,VEN,5,2,0,0,0
Male,ISL,VNM,102,8,3,0,0
Male,ISL,VIR,0,0,0,0,0
Male,ISL,VGB,0,0,0,0,0
Male,ISL,WLF,0,0,0,0,0
Male,ISL,PSE,0,0,0,0,0
Male,ISL,YEM,0,0,0,0,0
Male,ISL,ZMB,0,0,0,0,0
Male,ISL,ZWE,0,0,0,0,0
Male,AFG,AFG,0,0,0,0,0
Male,AFG,DZA,18,15,8,15,3
Male,AFG,AUS,11,11,5,1,1
Male,AFG,AUT,0,1,0,0,0
Male,AFG,AZE,0,0,0,0,0
Male,AFG,BLR,0,1,0,0,0
Male,AFG,BLZ,0,0,0,0,0
Male,AFG,BEN,0,0,0,0,0
Male,AFG,ALB,0,1,0,0,0
Male,AFG,ASM,0,0,0,0,0
Male,AFG,AND,0,0,0,0,0
Male,AFG,AGO,2,2,1,2,0
Male,AFG,AIA,0,0,0,0,0
Male,AFG,ATG,0,0,0,0,0
Male,AFG,ARG,0,0,0,0,0
Male,AFG,ARM,0,0,0,0,0
Male,AFG,ABW,0,0,0,0,0
Male,AFG,BHS,0,0,0,0,0
Male,AFG,BHR,0,0,0,0,0
Male,AFG,BGD,24965,18462,16136,376,28
Male,AFG,BRB,0,0,0,0,0
Male,AFG,BEL,0,0,0,0,0
Male,AFG,BMU,0,0,0,0,0
Male,AFG,BTN,67,56,22,2,0
Male,AFG,BOL,0,0,0,0,0
Male,AFG,BIH,1,4,0,0,0
Male,AFG,BWA,0,0,0,0,0
Male,AFG,BRA,0,0,0,0,0
Male,AFG,BRN,237,307,0,7,0
Male,AFG,BGR,1,3,0,0,0
Male,AFG,BFA,12,10,5,10,2
Male,AFG,BDI,2,2,0,2,0
Male,AFG,KHM,0,8,0,2,0
Male,AFG,CMR,0,0,0,0,0
Male,AFG,CAN,38,29,5,3,1
Male,AFG,CPV,0,0,0,0,0
Male,AFG,CYM,0,0,0,0,0
Male,AFG,CAF,0,0,0,0,0
Male,AFG,TCD,0,0,0,0,0
Male,AFG,CHI,NA,NA,NA,NA,NA
Male,AFG,CHL,0,0,0,0,0
Male,AFG,CHN,15,85,125,18,30
Male,AFG,COL,0,0,0,0,0
Male,AFG,COM,0,0,0,0,0
Male,AFG,COD,3,2,1,2,0
Male,AFG,COG,0,0,0,0,0
Male,AFG,COK,0,0,0,0,0
Male,AFG,CRI,0,0,0,0,0
Male,AFG,CIV,3,2,1,2,0
Male,AFG,HRV,0,1,0,0,0
Male,AFG,CUB,0,0,0,0,0
Male,AFG,CYP,0,1,0,0,0
Male,AFG,CZE,3,9,0,0,0
Male,AFG,DNK,1,4,0,0,0
Male,AFG,DJI,0,0,0,0,0
Male,AFG,DMA,0,0,0,0,0
Male,AFG,DOM,0,0,0,0,0
Male,AFG,ECU,0,0,0,0,0
Male,AFG,EGY,3,3,1,2,0
Male,AFG,SLV,0,0,0,0,0
Male,AFG,GNQ,0,0,0,0,0
Male,AFG,ERI,0,0,0,0,0
Male,AFG,EST,0,0,0,0,0
Male,AFG,ETH,0,0,0,0,0
Male,AFG,FRO,0,0,0,0,0
Male,AFG,FLK,0,0,0,0,0
Male,AFG,FJI,5,8,0,0,0
Male,AFG,FIN,0,0,0,0,0
Male,AFG,FRA,17,22,9,7,2
Male,AFG,GUF,0,0,0,0,0
Male,AFG,PYF,0,0,0,0,0
Male,AFG,GAB,0,0,0,0,0
Male,AFG,GMB,0,0,0,0,0
Male,AFG,GEO,0,0,0,0,0
Male,AFG,DEU,21,22,9,8,2
Male,AFG,GHA,2,2,0,2,0
Male,AFG,GIB,0,0,0,0,0
Male,AFG,GRC,2,6,0,0,0
Male,AFG,GRL,0,0,0,0,0
Male,AFG,GRD,0,0,0,0,0
Male,AFG,GLP,0,0,0,0,0
Male,AFG,GUM,0,1,0,0,0
Male,AFG,GTM,0,0,0,0,0
Male,AFG,GIN,3,2,1,2,0
Male,AFG,GNB,0,0,0,0,0
Male,AFG,GUY,0,0,0,0,0
Male,AFG,HTI,0,0,0,0,0
Male,AFG,HND,0,0,0,0,0
Male,AFG,HKG,2,24,0,5,0
Male,AFG,HUN,1,4,0,0,0
Male,AFG,ISL,0,0,0,0,0
Male,AFG,IND,2459,1119,2767,14664,12437
Male,AFG,IDN,5,6,7,0,2
Male,AFG,IRN,12,12,24,1,11
Male,AFG,IRQ,4,4,3,0,0
Male,AFG,IRL,41,143,4,5,12
Male,AFG,IMY,NA,NA,NA,NA,NA
Male,AFG,ISR,0,11,0,2,0
Male,AFG,ITA,0,1,0,0,0
Male,AFG,JAM,0,0,0,0,0
Male,AFG,JPN,5,3,4,0,0
Male,AFG,JOR,0,6,0,1,0
Male,AFG,KAZ,2,14,3,4,2
Male,AFG,KEN,33,31,26,8,4
Male,AFG,KIR,0,0,0,0,0
Male,AFG,PRK,2,32,0,6,0
Male,AFG,KOR,0,0,0,0,0
Male,AFG,KSV,NA,NA,NA,NA,NA
Male,AFG,KWT,45,65,14,2,0
Male,AFG,KGZ,0,0,0,0,0
Male,AFG,LAO,0,11,0,2,0
Male,AFG,LVA,0,0,0,0,0
Male,AFG,LBN,1,19,0,4,0
Male,AFG,LSO,2,2,0,2,0
Male,AFG,LBR,0,0,0,0,0
Male,AFG,LBY,0,0,0,0,0
Male,AFG,LIE,0,0,0,0,0
Male,AFG,LTU,0,0,0,0,0
Male,AFG,LUX,0,0,0,0,0
Male,AFG,MAC,2,33,0,6,0
Male,AFG,MKD,0,0,0,0,0
Male,AFG,MDG,0,0,0,0,0
Male,AFG,MWI,2,1,0,1,0
Male,AFG,MYS,55,42,89,62,54
Male,AFG,MDV,2,11,0,0,0
Male,AFG,MLI,5,4,2,4,0
Male,AFG,MLT,0,0,0,0,0
Male,AFG,MHL,0,0,0,0,0
Male,AFG,MTQ,0,0,0,0,0
Male,AFG,MRT,0,0,0,0,0
Male,AFG,MUS,5,10,8,0,0
Male,AFG,MYT,0,0,0,0,0
Male,AFG,MEX,3,2,0,0,0
Male,AFG,FSM,0,0,0,0,0
Male,AFG,MDA,0,0,0,0,0
Male,AFG,MCO,0,0,0,0,0
Male,AFG,MNG,0,0,0,0,0
Male,AFG,MNE,NA,NA,NA,NA,NA
Male,AFG,MSR,0,0,0,0,0
Male,AFG,MAR,12,10,5,10,2
Male,AFG,MOZ,2,5,0,0,0
Male,AFG,MMR,396,355,488,254,104
Male,AFG,NAM,0,0,0,0,0
Male,AFG,NRU,0,0,0,0,0
Male,AFG,NPL,3861,1813,1707,999,785
Male,AFG,NLD,0,2,0,0,0
Male,AFG,ANT,0,0,0,0,0
Male,AFG,NCL,0,0,0,0,0
Male,AFG,NZL,13,23,0,1,0
Male,AFG,NIC,0,0,0,0,0
Male,AFG,NER,0,0,0,0,0
Male,AFG,NGA,25,6,14,21,4
Male,AFG,NIU,0,0,0,0,0
Male,AFG,NFK,0,0,0,0,0
Male,AFG,MNP,0,0,0,0,0
Male,AFG,NOR,0,0,0,0,0
Male,AFG,OMN,0,0,0,0,0
Male,AFG,PAK,8792,8135,10837,13163,12616
Male,AFG,PLW,0,0,0,0,0
Male,AFG,PAN,0,0,0,0,0
Male,AFG,PNG,0,0,0,0,0
Male,AFG,PRY,0,0,0,0,0
Male,AFG,PER,0,0,0,0,0
Male,AFG,PHL,0,0,0,0,0
Male,AFG,POL,0,0,0,0,0
Male,AFG,PRT,2,2,1,0,0
Male,AFG,PRI,0,0,0,0,0
Male,AFG,QAT,0,0,0,0,0
Male,AFG,zzz,NA,NA,NA,NA,NA
Male,AFG,REU,0,0,0,0,0
Male,AFG,ROM,2,6,0,0,0
Male,AFG,RUS,0,0,0,0,0
Male,AFG,RWA,2,2,1,2,0
Male,AFG,SHN,0,0,0,0,0
Male,AFG,SPM,0,0,0,0,0
Male,AFG,WSM,2,3,0,0,0
Male,AFG,SMR,0,0,0,0,0
Male,AFG,STP,0,0,0,0,0
Male,AFG,SAU,35,24,18,1,0
Male,AFG,SEN,1,0,0,0,0
Male,AFG,SRB,NA,NA,NA,NA,NA
Male,AFG,SCG,2,5,0,0,0
Male,AFG,SYC,0,0,0,0,0
Male,AFG,SLE,0,0,0,0,0
Male,AFG,SGP,27,32,41,2,0
Male,AFG,SVK,1,3,0,0,0
Male,AFG,SVN,0,0,0,0,0
Male,AFG,SLB,0,0,0,0,0
Male,AFG,SOM,0,0,0,0,0
Male,AFG,ZAF,35,81,15,9,13
Male,AFG,ESP,0,0,0,0,0
Male,AFG,LKA,1179,1143,773,109,44
Male,AFG,KNA,0,0,0,0,0
Male,AFG,LCA,0,0,0,0,0
Male,AFG,VCT,0,0,0,0,0
Male,AFG,SDN,1,1,0,1,0
Male,AFG,SUR,0,0,0,0,0
Male,AFG,SWZ,0,0,0,0,0
Male,AFG,SWE,0,3,2,0,0
Male,AFG,CHE,0,3,0,0,0
Male,AFG,SYR,0,9,0,2,0
Male,AFG,TWN,1,15,0,3,0
Male,AFG,TJK,0,0,0,0,0
Male,AFG,TZA,2,2,0,2,0
Male,AFG,THA,0,0,0,0,0
Male,AFG,TLS,0,0,0,0,0
Male,AFG,TGO,2,2,0,2,0
Male,AFG,TKL,0,0,0,0,0
Male,AFG,TON,0,1,0,0,0
Male,AFG,TTO,0,0,0,0,0
Male,AFG,TUN,4,4,2,4,0
Male,AFG,TUR,0,1,3,0,0
Male,AFG,TKM,0,0,0,0,0
Male,AFG,TCA,0,0,0,0,0
Male,AFG,TUV,0,0,0,0,0
Male,AFG,UGA,46,8,28,44,7
Male,AFG,UKR,1,3,0,0,0
Male,AFG,ARE,91,39,12,2,0
Male,AFG,GBR,49,21,25,17,25
Male,AFG,USA,79,45,19,9,8
Male,AFG,URY,0,0,0,0,0
Male,AFG,UZB,0,0,0,0,0
Male,AFG,VUT,0,0,0,0,0
Male,AFG,VEN,0,0,0,0,0
Male,AFG,VNM,4,6,6,0,0
Male,AFG,VIR,0,0,0,0,0
Male,AFG,VGB,0,0,0,0,0
Male,AFG,WLF,0,0,0,0,0
Male,AFG,PSE,0,0,0,0,0
Male,AFG,YEM,0,4,0,0,0
Male,AFG,ZMB,21,4,9,17,3
Male,AFG,ZWE,3,2,1,2,0
Male,ALB,AFG,0,0,0,0,0
Male,ALB,DZA,0,0,0,0,0
Male,ALB,AUS,0,0,0,0,0
Male,ALB,AUT,2,2,1,1,1
Male,ALB,AZE,0,0,0,0,0
Male,ALB,BLR,3,3,2,2,2
Male,ALB,BLZ,0,0,0,0,0
Male,ALB,BEN,0,0,0,0,0
Male,ALB,ALB,0,0,0,0,0
Male,ALB,ASM,0,0,0,0,0
Male,ALB,AND,0,0,0,0,0
Male,ALB,AGO,0,0,0,0,0
Male,ALB,AIA,0,0,0,0,0
Male,ALB,ATG,0,0,0,0,0
Male,ALB,ARG,0,0,0,0,0
Male,ALB,ARM,2,2,2,2,1
Male,ALB,ABW,0,0,0,0,0
Male,ALB,BHS,0,0,0,0,0
Male,ALB,BHR,0,0,0,0,0
Male,ALB,BGD,0,0,0,0,0
Male,ALB,BRB,0,0,0,0,0
Male,ALB,BEL,0,0,0,0,0
Male,ALB,BMU,0,0,0,0,0
Male,ALB,BTN,0,0,0,0,0
Male,ALB,BOL,0,0,0,0,0
Male,ALB,BIH,18,16,14,13,12
Male,ALB,BWA,0,0,0,0,0
Male,ALB,BRA,0,0,0,0,0
Male,ALB,BRN,0,0,0,0,0
Male,ALB,BGR,3,3,3,2,2
Male,ALB,BFA,0,0,0,0,0
Male,ALB,BDI,0,0,0,0,0
Male,ALB,KHM,0,0,0,0,0
Male,ALB,CMR,0,0,0,0,0
Male,ALB,CAN,0,0,0,0,0
Male,ALB,CPV,0,0,0,0,0
Male,ALB,CYM,0,0,0,0,0
Male,ALB,CAF,0,0,0,0,0
Male,ALB,TCD,0,0,0,0,0
Male,ALB,CHI,NA,NA,NA,NA,NA
Male,ALB,CHL,0,0,0,0,0
Male,ALB,CHN,8,7,6,5,5
Male,ALB,COL,0,0,0,0,0
Male,ALB,COM,0,0,0,0,0
Male,ALB,COD,0,0,0,0,0
Male,ALB,COG,0,0,0,0,0
Male,ALB,COK,0,0,0,0,0
Male,ALB,CRI,0,0,0,0,0
Male,ALB,CIV,0,0,0,0,0
Male,ALB,HRV,4,4,3,3,3
Male,ALB,CUB,0,0,0,0,0
Male,ALB,CYP,0,0,0,0,0
Male,ALB,CZE,0,0,0,0,0
Male,ALB,DNK,0,0,0,0,0
Male,ALB,DJI,0,0,0,0,0
Male,ALB,DMA,0,0,0,0,0
Male,ALB,DOM,0,0,0,0,0
Male,ALB,ECU,0,0,0,0,0
Male,ALB,EGY,2,1,1,1,0
Male,ALB,SLV,0,0,0,0,0
Male,ALB,GNQ,0,0,0,0,0
Male,ALB,ERI,0,0,0,0,0
Male,ALB,EST,1,1,0,0,0
Male,ALB,ETH,0,0,0,0,0
Male,ALB,FRO,0,0,0,0,0
Male,ALB,FLK,0,0,0,0,0
Male,ALB,FJI,0,0,0,0,0
Male,ALB,FIN,0,0,0,0,0
Male,ALB,FRA,2,1,1,1,1
Male,ALB,GUF,0,0,0,0,0
Male,ALB,PYF,0,0,0,0,0
Male,ALB,GAB,0,0,0,0,0
Male,ALB,GMB,0,0,0,0,0
Male,ALB,GEO,0,0,0,0,0
Male,ALB,DEU,17,15,14,12,11
Male,ALB,GHA,0,0,0,0,0
Male,ALB,GIB,0,0,0,0,0
Male,ALB,GRC,32639,28568,25849,23389,21162
Male,ALB,GRL,0,0,0,0,0
Male,ALB,GRD,0,0,0,0,0
Male,ALB,GLP,0,0,0,0,0
Male,ALB,GUM,0,0,0,0,0
Male,ALB,GTM,0,0,0,0,0
Male,ALB,GIN,0,0,0,0,0
Male,ALB,GNB,0,0,0,0,0
Male,ALB,GUY,0,0,0,0,0
Male,ALB,HTI,0,0,0,0,0
Male,ALB,HND,0,0,0,0,0
Male,ALB,HKG,0,0,0,0,0
Male,ALB,HUN,197,172,156,141,127
Male,ALB,ISL,0,0,0,0,0
Male,ALB,IND,1,0,0,0,0
Male,ALB,IDN,0,0,0,0,0
Male,ALB,IRN,0,0,0,0,0
Male,ALB,IRQ,1,1,0,0,0
Male,ALB,IRL,0,0,0,0,0
Male,ALB,IMY,NA,NA,NA,NA,NA
Male,ALB,ISR,1,1,0,0,0
Male,ALB,ITA,20,17,16,14,13
Male,ALB,JAM,0,0,0,0,0
Male,ALB,JPN,0,0,0,0,0
Male,ALB,JOR,1,0,0,0,0
Male,ALB,KAZ,2,1,1,1,1
Male,ALB,KEN,0,0,0,0,0
Male,ALB,KIR,0,0,0,0,0
Male,ALB,PRK,0,0,0,0,0
Male,ALB,KOR,0,0,0,0,0
Male,ALB,KSV,NA,NA,NA,NA,NA
Male,ALB,KWT,0,0,0,0,0
Male,ALB,KGZ,0,0,0,0,0
Male,ALB,LAO,0,0,0,0,0
Male,ALB,LVA,1,1,0,0,0
Male,ALB,LBN,5,4,4,3,3
Male,ALB,LSO,0,0,0,0,0
Male,ALB,LBR,0,0,0,0,0
Male,ALB,LBY,1,1,1,0,0
Male,ALB,LIE,0,0,0,0,0
Male,ALB,LTU,5,4,4,4,3
Male,ALB,LUX,0,0,0,0,0
Male,ALB,MAC,0,0,0,0,0
Male,ALB,MKD,1778,1550,1403,1269,1148
Male,ALB,MDG,0,0,0,0,0
Male,ALB,MWI,0,0,0,0,0
Male,ALB,MYS,0,0,0,0,0
Male,ALB,MDV,0,0,0,0,0
Male,ALB,MLI,0,0,0,0,0
Male,ALB,MLT,0,0,0,0,0
Male,ALB,MHL,0,0,0,0,0
Male,ALB,MTQ,0,0,0,0,0
Male,ALB,MRT,0,0,0,0,0
Male,ALB,MUS,0,0,0,0,0
Male,ALB,MYT,0,0,0,0,0
Male,ALB,MEX,0,0,0,0,0
Male,ALB,FSM,0,0,0,0,0
Male,ALB,MDA,3,2,2,2,2
